STATE,ST_CASE,PVH_INVL,PERNOTMVIT,PERMVIT,PERSONS,RD_OWNER,MAN_COLL,SCH_BUS,CF1,CF2,CF3,FATALS,DRUNK_DR
1,10481,0,0,1,1,1,0,0,0,0,0,1,0
1,10482,0,0,1,1,1,0,0,0,0,0,1,0
1,10483,0,0,6,6,4,6,0,0,0,0,1,0
1,10484,0,0,7,7,1,9,0,0,0,0,1,0
1,10485,0,0,1,1,1,0,0,0,0,0,1,1
1,10486,0,0,3,3,2,6,0,0,0,0,1,1
1,10487,0,0,1,1,2,0,0,0,0,0,1,1
1,10488,0,0,1,1,2,0,0,0,0,0,1,1
1,10489,0,1,2,2,4,0,0,0,0,0,1,0
1,10490,0,0,3,3,2,2,0,0,0,0,2,0
1,10491,0,0,3,3,1,2,0,0,0,0,1,0
1,10492,0,0,1,1,4,0,0,0,0,0,1,1
1,10493,1,0,1,1,1,0,0,14,0,0,1,0
1,10494,0,0,2,2,4,6,0,0,0,0,1,0
1,10495,0,0,3,3,1,0,0,0,0,0,1,1
1,10496,0,0,1,1,1,0,0,0,0,0,1,0
1,10497,0,0,2,2,1,7,0,0,0,0,1,0
1,10498,0,1,1,1,1,0,0,0,0,0,1,0
1,10499,0,0,2,2,4,6,0,0,0,0,1,0
1,10500,0,0,1,1,2,0,0,0,0,0,1,0
1,10501,0,0,3,3,1,6,0,0,0,0,1,1
1,10502,0,0,6,6,2,6,0,0,0,0,1,0
1,10503,0,0,3,3,1,0,0,0,0,0,1,0
1,10504,0,0,1,1,1,0,0,0,0,0,1,1
1,10505,0,0,2,2,4,2,0,0,0,0,1,0
1,10506,0,0,1,1,1,0,0,0,0,0,1,1
1,10507,0,0,2,2,4,7,0,0,0,0,1,1
1,10508,0,0,1,1,2,0,0,0,0,0,1,1
1,10509,0,0,2,2,1,9,0,0,0,0,1,0
1,10510,0,0,1,1,1,0,0,0,0,0,1,0
1,10511,0,0,1,1,1,0,0,0,0,0,1,1
1,10512,1,0,1,1,1,0,0,0,0,0,1,0
1,10513,0,0,2,2,1,1,0,0,0,0,1,0
1,10514,0,0,1,1,1,0,0,0,0,0,1,0
1,10515,0,0,1,1,1,0,0,0,0,0,1,0
1,10516,0,0,4,4,1,0,0,14,0,0,1,0
1,10517,0,0,2,2,1,0,0,0,0,0,1,1
1,10518,0,0,3,3,4,0,0,0,0,0,1,0
1,10519,0,0,2,2,2,0,0,0,0,0,2,1
1,10520,0,1,5,5,1,0,0,18,0,0,1,0
1,10521,0,0,2,2,1,1,0,0,0,0,1,0
1,10522,0,0,3,3,4,6,0,0,0,0,1,0
1,10523,0,0,2,2,1,0,0,0,0,0,2,1
1,10524,0,0,1,1,2,0,0,0,0,0,1,0
1,10525,0,0,2,2,1,2,0,0,0,0,1,0
1,10526,0,0,1,1,1,0,0,0,0,0,1,0
1,10527,0,0,1,1,2,0,0,0,0,0,1,1
1,10528,0,1,1,1,1,0,0,0,0,0,1,0
1,10529,0,1,1,1,1,0,0,0,0,0,1,0
1,10530,0,0,2,2,1,1,0,0,0,0,1,1
1,10531,0,0,1,1,2,0,0,0,0,0,1,0
1,10532,0,0,2,2,1,6,0,0,0,0,1,0
1,10533,0,1,1,1,1,0,0,0,0,0,1,0
1,10534,0,0,2,2,1,2,0,0,0,0,1,0
1,10535,0,0,2,2,1,2,0,0,0,0,1,0
1,10536,0,0,3,3,1,0,0,0,0,0,1,1
1,10537,0,0,4,4,1,6,0,0,0,0,1,0
1,10538,0,0,4,4,1,0,0,14,0,0,1,0
1,10539,0,0,3,3,1,6,0,0,0,0,1,0
1,10540,0,0,1,1,2,0,0,0,0,0,1,1
1,10541,0,0,2,2,1,0,0,0,0,0,2,0
1,10542,0,0,1,1,2,0,0,0,0,0,1,1
1,10543,0,1,1,1,2,0,0,0,0,0,1,0
1,10544,0,0,2,2,1,6,0,0,0,0,1,0
1,10545,0,0,2,2,1,2,0,0,0,0,1,0
1,10546,0,0,2,2,1,1,1,0,0,0,1,0
1,10547,0,1,1,1,4,0,0,0,0,0,1,0
1,10548,0,0,2,2,4,2,0,0,0,0,1,0
1,10549,0,0,6,6,1,1,0,0,0,0,1,0
1,10550,0,1,1,1,1,0,0,0,0,0,1,0
1,10551,0,0,1,1,1,0,0,0,0,0,1,0
1,10552,0,1,2,2,1,0,0,0,0,0,1,0
1,10553,0,0,2,2,1,2,0,0,0,0,1,1
1,10554,0,0,2,2,2,2,0,0,0,0,1,0
1,10555,0,0,2,2,4,0,0,0,0,0,1,0
1,10556,0,0,1,1,1,0,0,0,0,0,1,0
1,10557,0,0,1,1,2,0,0,0,0,0,1,1
1,10558,1,0,2,2,4,0,0,0,0,0,1,0
1,10559,0,1,1,1,4,0,0,0,0,0,1,0
1,10560,0,0,2,2,1,2,0,0,0,0,1,0
1,10561,0,0,1,1,2,0,0,0,0,0,1,0
1,10562,0,0,4,4,4,7,0,14,0,0,1,0
1,10563,0,0,1,1,2,0,0,0,0,0,1,0
1,10564,0,1,1,1,4,0,0,0,0,0,1,0
1,10565,0,1,1,1,4,0,0,0,0,0,1,0
1,10566,0,0,1,1,2,0,0,0,0,0,1,0
1,10567,0,0,3,3,2,6,0,0,0,0,1,0
1,10568,0,0,1,1,4,0,0,0,0,0,1,0
1,10569,0,1,1,1,4,0,0,0,0,0,1,0
1,10570,0,0,6,6,1,6,0,0,0,0,1,1
1,10571,0,0,2,2,1,1,0,0,0,0,1,1
1,10572,0,0,3,3,1,0,0,0,0,0,1,0
1,10573,0,0,1,1,2,0,0,0,0,0,1,1
1,10574,0,0,1,1,2,0,0,0,0,0,1,1
1,10575,0,0,1,1,2,0,0,0,0,0,1,1
1,10576,1,0,3,3,1,0,0,0,0,0,1,1
1,10577,0,0,4,4,4,2,0,0,0,0,1,0
1,10578,0,0,2,2,4,6,0,0,0,0,1,0
1,10579,0,0,1,1,2,0,0,0,0,0,1,0
1,10580,0,0,3,3,1,6,0,0,0,0,1,0
1,10581,0,0,1,1,1,0,0,0,0,0,1,0
1,10582,0,1,1,1,1,0,0,0,0,0,1,0
1,10583,0,0,11,11,1,1,1,0,0,0,1,0
1,10584,1,2,3,5,4,6,0,20,0,0,1,0
1,10585,0,1,1,1,4,0,0,0,0,0,1,0
1,10586,0,0,1,1,2,0,0,0,0,0,1,0
1,10587,0,0,1,1,2,0,0,0,0,0,1,0
1,10588,0,0,2,2,1,2,0,0,0,0,1,0
1,10589,0,0,2,2,1,0,0,0,0,0,1,0
1,10590,0,1,1,1,1,0,0,19,0,0,1,0
1,10591,0,0,1,1,1,0,0,0,0,0,1,0
1,10592,0,0,7,7,1,6,0,0,0,0,1,1
1,10593,0,0,2,2,4,0,0,0,0,0,2,0
1,10594,0,0,3,3,1,6,0,0,0,0,1,0
1,10595,0,0,3,3,1,1,0,0,0,0,1,0
1,10596,1,1,1,2,1,0,0,0,0,0,1,0
1,10597,0,1,1,1,4,0,0,0,0,0,1,0
1,10598,0,0,1,1,4,0,0,0,0,0,1,0
1,10599,0,1,1,1,2,0,0,0,0,0,1,0
1,10600,0,0,2,2,1,0,0,0,0,0,1,0
1,10601,0,0,3,3,1,2,0,0,0,0,1,1
1,10602,0,0,2,2,1,2,0,0,0,0,1,0
1,10603,0,0,2,2,2,0,0,0,0,0,1,0
1,10604,0,0,1,1,1,0,0,0,0,0,1,0
1,10605,0,0,1,1,2,0,0,0,0,0,1,0
1,10606,0,0,1,1,4,0,0,0,0,0,1,0
1,10607,0,0,6,6,2,2,0,0,0,0,1,0
1,10608,1,1,1,2,1,0,0,0,0,0,1,0
1,10609,0,1,1,1,2,0,0,0,0,0,1,0
1,10610,0,0,2,2,1,2,0,0,0,0,1,1
1,10611,0,0,4,4,2,0,0,0,0,0,4,1
1,10612,0,0,1,1,1,0,0,0,0,0,1,0
1,10613,0,0,1,1,1,0,0,0,0,0,1,1
1,10614,0,0,3,3,1,6,0,0,0,0,1,1
1,10615,0,0,2,2,1,6,0,0,0,0,1,0
1,10616,0,0,1,1,1,0,0,0,0,0,1,0
1,10617,0,0,1,1,1,0,0,0,0,0,1,1
1,10618,0,1,1,1,1,0,0,0,0,0,1,0
1,10619,0,0,1,1,2,0,0,0,0,0,1,0
1,10620,0,0,1,1,2,0,0,0,0,0,1,1
1,10621,0,0,1,1,2,0,0,0,0,0,1,1
1,10622,0,1,1,1,2,0,1,0,0,0,1,0
1,10623,0,0,3,3,1,6,0,0,0,0,1,0
1,10624,0,0,1,1,2,0,0,0,0,0,1,1
1,10625,0,0,2,2,2,0,0,0,0,0,1,1
1,10626,0,0,2,2,4,6,0,0,0,0,1,0
1,10627,0,0,1,1,4,0,0,0,0,0,1,0
1,10628,0,0,3,3,1,0,0,0,0,0,1,0
1,10629,0,1,2,2,1,0,0,14,0,0,1,0
1,10630,0,0,1,1,1,0,0,20,0,0,1,1
1,10631,0,0,4,4,1,6,0,0,0,0,1,0
1,10632,0,0,4,4,1,0,0,0,0,0,1,0
1,10633,0,0,1,1,2,0,0,0,0,0,1,1
1,10634,0,0,1,1,1,0,0,0,0,0,1,0
1,10635,0,0,5,5,1,6,0,0,0,0,1,1
1,10636,0,0,4,4,2,2,0,0,0,0,1,1
1,10637,0,0,1,1,2,0,0,0,0,0,1,1
1,10638,0,0,1,1,4,0,0,0,0,0,1,0
1,10639,0,1,2,2,2,0,0,0,0,0,1,0
1,10640,0,0,2,2,1,6,0,0,0,0,1,0
1,10641,0,0,2,2,1,0,0,0,0,0,1,0
1,10642,0,0,1,1,2,0,0,0,0,0,1,1
1,10643,0,0,1,1,4,0,0,0,0,0,1,1
1,10644,0,0,2,2,1,0,0,0,0,0,2,1
1,10645,0,0,5,5,1,2,0,0,0,0,1,0
1,10646,0,0,1,1,1,0,0,0,0,0,1,0
1,10647,0,1,2,2,4,0,0,0,0,0,1,0
1,10648,0,0,5,5,1,0,0,0,0,0,1,0
1,10649,1,1,1,2,1,0,0,0,0,0,1,0
1,10650,0,0,4,4,1,1,0,0,0,0,1,1
1,10651,0,0,3,3,1,1,0,0,0,0,1,0
1,10652,0,0,2,2,1,0,0,0,0,0,1,0
1,10653,0,0,1,1,1,0,0,0,0,0,1,0
1,10654,0,0,2,2,2,0,0,0,0,0,1,0
1,10655,0,0,3,3,1,6,0,14,0,0,1,0
1,10656,0,0,7,7,1,2,0,0,0,0,3,1
1,10657,0,0,1,1,2,0,0,0,0,0,1,0
1,10658,0,0,1,1,4,0,0,0,0,0,1,0
1,10659,0,0,1,1,2,0,0,0,0,0,1,0
1,10660,0,0,1,1,1,0,0,0,0,0,1,1
1,10661,0,1,1,1,4,0,0,0,0,0,1,0
1,10662,0,1,1,1,4,0,0,0,0,0,1,0
1,10663,0,0,2,2,2,1,0,0,0,0,1,0
1,10664,0,0,3,3,1,2,0,0,0,0,1,0
1,10665,0,0,2,2,2,0,0,0,0,0,1,1
1,10666,0,0,1,1,2,0,0,0,0,0,1,0
1,10667,0,0,1,1,2,0,0,0,0,0,1,0
1,10668,0,0,2,2,1,6,0,0,0,0,1,0
1,10669,0,2,1,1,4,0,0,0,0,0,1,0
1,10670,0,1,2,2,1,0,0,0,0,0,1,0
1,10671,0,0,1,1,1,0,0,0,0,0,1,1
1,10672,0,0,3,3,1,6,0,0,0,0,1,0
1,10673,0,0,2,2,1,2,0,0,0,0,1,1
1,10674,0,1,6,6,1,0,0,23,0,0,1,0
1,10675,0,0,2,2,4,11,0,0,0,0,1,0
1,10676,0,0,1,1,4,0,0,0,0,0,1,0
1,10677,0,0,2,2,1,2,0,0,0,0,1,0
1,10678,0,0,2,2,2,0,0,0,0,0,2,1
1,10679,0,0,1,1,4,0,0,0,0,0,1,0
1,10680,0,0,4,4,1,6,0,0,0,0,1,0
1,10681,0,0,3,3,1,1,0,0,0,0,1,0
1,10682,0,0,1,1,1,0,0,20,18,0,1,0
1,10683,0,0,2,2,1,6,0,0,0,0,1,0
1,10684,0,0,1,1,2,0,0,0,0,0,1,0
1,10685,0,0,1,1,2,0,0,0,0,0,1,0
1,10686,0,0,3,3,2,6,0,0,0,0,1,1
1,10687,0,0,2,2,1,0,0,0,0,0,1,0
1,10688,0,0,2,2,1,6,0,0,0,0,1,0
1,10689,0,0,1,1,2,0,0,0,0,0,1,0
1,10690,0,0,3,3,1,1,0,0,0,0,1,0
1,10691,0,0,3,3,2,2,0,0,0,0,1,0
1,10692,0,0,1,1,1,0,0,0,0,0,1,0
1,10693,0,0,1,1,2,0,0,0,0,0,1,0
1,10694,1,0,1,1,4,0,0,0,0,0,1,0
1,10695,0,0,2,2,1,6,0,0,0,0,1,0
1,10696,0,0,1,1,4,0,0,0,0,0,1,1
1,10697,0,0,2,2,4,6,0,0,0,0,1,0
1,10698,0,0,2,2,4,2,0,0,0,0,1,0
1,10699,0,0,1,1,1,0,0,0,0,0,1,0
1,10700,0,0,1,1,2,0,0,0,0,0,1,1
1,10701,0,0,5,5,1,6,0,0,0,0,3,0
1,10702,0,1,1,1,1,0,0,23,0,0,1,0
1,10703,0,0,3,3,1,6,0,0,0,0,1,0
1,10704,0,0,7,7,1,8,0,0,0,0,2,1
1,10705,0,0,1,1,2,0,0,0,0,0,1,0
1,10706,0,0,2,2,2,0,0,0,0,0,1,1
1,10707,0,0,2,2,1,2,0,0,0,0,1,0
1,10708,0,1,1,1,1,0,0,0,0,0,1,0
1,10709,0,0,1,1,1,0,0,0,0,0,1,0
1,10710,0,0,5,5,2,0,0,0,0,0,3,1
1,10711,0,0,2,2,1,0,0,0,0,0,1,1
1,10712,1,3,2,2,1,1,0,23,0,0,1,0
1,10713,0,1,1,1,1,0,0,0,0,0,1,0
1,10714,0,0,1,1,2,0,0,0,0,0,1,0
1,10715,0,1,3,3,1,0,0,19,0,0,1,0
1,10716,0,0,1,1,2,0,0,0,0,0,1,1
1,10717,0,0,3,3,2,6,0,0,0,0,1,0
1,10718,0,0,2,2,2,6,0,0,0,0,1,0
1,10719,0,0,2,2,2,0,0,0,0,0,1,1
1,10720,0,0,4,4,2,2,0,0,0,0,2,1
1,10721,0,0,2,2,1,6,0,0,0,0,1,0
1,10722,0,0,3,3,1,2,0,0,0,0,1,1
1,10723,0,0,1,1,2,0,0,0,0,0,1,0
1,10724,0,0,1,1,4,0,0,0,0,0,1,0
1,10725,0,0,1,1,2,0,0,0,0,0,1,1
1,10726,0,0,1,1,2,0,0,0,0,0,1,1
1,10727,0,0,4,4,1,6,0,0,0,0,1,0
1,10728,0,1,1,1,1,0,0,0,0,0,1,0
1,10729,0,0,1,1,2,0,0,0,0,0,1,0
1,10730,0,0,3,3,1,2,0,0,0,0,1,1
1,10731,0,0,2,2,1,2,0,0,0,0,1,1
1,10732,0,0,1,1,2,0,0,0,0,0,1,0
1,10733,0,0,1,1,1,0,0,0,0,0,1,1
1,10734,0,1,1,1,1,0,0,0,0,0,1,0
1,10735,0,1,1,1,2,0,0,0,0,0,1,0
1,10736,0,1,1,1,1,0,0,0,0,0,1,0
1,10737,0,0,1,1,1,0,0,0,0,0,1,1
1,10738,0,1,1,1,2,0,0,0,0,0,1,0
1,10739,0,0,3,3,2,6,0,0,0,0,1,0
1,10740,0,0,1,1,2,0,0,0,0,0,1,0
1,10741,0,0,5,5,1,6,0,0,0,0,1,1
1,10742,0,0,1,1,2,0,0,0,0,0,1,0
1,10743,0,0,1,1,3,0,0,0,0,0,1,0
1,10744,0,0,3,3,1,2,0,0,0,0,1,0
1,10745,0,0,1,1,2,0,0,0,0,0,1,0
1,10746,0,0,4,4,1,6,0,0,0,0,1,0
1,10747,0,0,2,2,2,0,0,0,0,0,1,0
1,10748,0,0,6,6,2,0,0,0,0,0,1,0
1,10749,0,0,1,1,1,0,0,0,0,0,1,0
1,10750,0,0,2,2,4,6,0,0,0,0,1,0
1,10751,0,0,7,7,1,0,0,0,0,0,2,0
1,10752,0,0,1,1,1,0,0,0,0,0,1,0
1,10753,0,0,4,4,1,6,0,0,0,0,1,0
1,10754,0,0,2,2,1,6,0,0,0,0,1,1
1,10755,0,0,3,3,1,2,0,0,0,0,2,0
1,10756,0,1,1,1,2,0,0,0,0,0,1,1
1,10757,0,1,1,1,2,0,0,0,0,0,1,1
1,10758,0,1,2,2,2,0,0,23,0,0,1,1
1,10759,0,0,2,2,1,0,0,0,0,0,1,1
1,10760,0,0,6,6,1,1,0,0,0,0,2,0
1,10761,0,0,2,2,1,8,0,0,0,0,1,0
1,10762,0,0,3,3,1,2,0,0,0,0,2,1
1,10763,0,0,2,2,2,6,0,0,0,0,1,0
1,10764,0,0,1,1,1,0,0,0,0,0,1,0
1,10765,0,0,1,1,2,0,0,0,0,0,1,0
1,10766,0,1,1,1,4,0,0,0,0,0,1,0
1,10767,0,0,2,2,1,1,0,0,0,0,1,0
1,10768,0,0,1,1,4,0,0,0,0,0,1,1
1,10769,0,1,1,1,1,0,0,19,0,0,1,0
1,10770,0,0,4,4,1,6,0,14,0,0,1,0
1,10771,0,0,1,1,1,0,0,0,0,0,1,0
1,10772,0,0,5,5,1,0,0,0,0,0,1,0
1,10773,0,0,2,2,1,2,0,0,0,0,1,0
1,10774,0,0,1,1,1,0,0,0,0,0,1,1
1,10775,0,0,1,1,1,0,0,0,0,0,1,0
1,10776,0,0,2,2,2,6,0,0,0,0,1,0
1,10777,0,11,2,2,2,7,0,0,0,0,3,0
1,10778,0,0,3,3,1,6,0,0,0,0,1,0
1,10779,0,0,5,5,2,2,0,0,0,0,1,0
1,10780,0,0,3,3,2,0,0,0,0,0,1,1
1,10781,0,0,3,3,2,0,0,0,0,0,1,1
1,10782,0,0,2,2,2,0,0,0,0,0,1,0
1,10783,0,1,1,1,1,0,0,0,0,0,1,0
1,10784,0,0,5,5,2,0,0,0,0,0,3,1
1,10785,0,0,1,1,4,0,0,0,0,0,1,1
2,20001,0,0,1,1,1,0,0,0,0,0,1,1
2,20002,0,1,2,2,1,0,0,0,0,0,1,0
2,20003,0,0,2,2,2,0,0,0,0,0,1,0
2,20004,0,0,2,2,1,0,0,0,0,0,1,1
2,20005,0,1,5,5,1,0,0,0,0,0,1,0
2,20006,0,0,6,6,1,2,0,0,0,0,1,0
2,20007,0,0,2,2,1,0,0,0,0,0,1,1
2,20008,0,1,1,1,1,0,0,0,0,0,1,0
2,20009,0,0,5,5,1,7,0,0,0,0,2,0
2,20010,0,0,1,1,1,0,0,0,0,0,1,1
2,20011,0,0,1,1,1,0,0,0,0,0,1,0
2,20012,0,0,1,1,1,0,0,0,0,0,1,1
2,20013,0,0,1,1,2,0,0,0,0,0,1,1
2,20014,0,0,1,1,1,0,0,0,0,0,1,1
2,20015,0,0,2,2,1,1,0,0,0,0,1,0
2,20016,0,0,2,2,1,6,0,0,0,0,1,0
2,20017,0,0,1,1,4,0,0,24,0,0,1,1
2,20018,0,0,1,1,1,0,0,0,0,0,1,1
2,20019,0,0,4,4,1,6,0,0,0,0,1,1
2,20020,0,0,1,1,96,0,0,0,0,0,1,1
2,20021,0,0,1,1,4,0,0,0,0,0,1,0
2,20022,0,0,1,1,1,0,0,0,0,0,1,0
2,20023,0,0,1,1,2,0,0,0,0,0,1,1
2,20024,0,0,1,1,2,0,0,0,0,0,1,1
2,20025,0,0,1,1,1,0,0,0,0,0,1,0
2,20026,0,0,1,1,1,0,0,3,0,0,1,0
2,20027,0,0,6,6,1,1,0,20,14,0,1,1
2,20028,0,0,5,5,1,1,0,14,0,0,1,1
2,20029,0,0,1,1,1,0,0,0,0,0,1,0
2,20030,0,0,2,2,1,2,0,0,0,0,1,0
2,20031,0,0,5,5,1,6,0,0,0,0,2,0
2,20032,0,2,1,1,1,0,0,0,0,0,1,0
2,20033,0,1,1,1,2,0,0,0,0,0,1,0
2,20034,0,0,3,3,1,6,0,0,0,0,1,0
2,20035,0,0,18,18,1,1,0,28,0,0,1,0
2,20036,0,0,4,4,1,2,0,0,0,0,2,0
2,20037,0,0,6,6,1,0,0,0,0,0,1,0
2,20038,0,0,6,6,1,0,0,2,0,0,1,0
2,20039,0,0,1,1,4,0,0,0,0,0,1,1
2,20040,0,0,2,2,1,2,0,0,0,0,1,0
2,20041,0,0,1,1,1,0,0,0,0,0,1,1
2,20042,0,1,3,3,1,0,0,0,0,0,1,0
2,20043,0,1,1,1,1,0,0,0,0,0,1,0
2,20044,0,0,3,3,1,6,0,0,0,0,1,0
2,20045,0,0,1,1,1,0,0,0,0,0,1,1
2,20046,0,0,1,1,4,0,0,0,0,0,1,1
2,20047,0,0,2,2,1,0,0,0,0,0,1,0
2,20048,0,0,1,1,1,0,0,0,0,0,1,1
2,20049,0,0,1,1,1,0,0,0,0,0,1,1
2,20050,0,0,2,2,1,2,0,0,0,0,1,0
2,20051,0,1,2,2,1,0,0,0,0,0,1,0
2,20052,0,0,2,2,1,2,0,0,0,0,1,0
2,20053,0,0,2,2,1,0,0,0,0,0,1,1
2,20054,0,0,3,3,1,2,0,0,0,0,1,0
2,20055,0,0,4,4,1,6,0,0,0,0,3,0
2,20056,0,1,1,1,4,0,0,0,0,0,1,1
2,20057,0,1,1,1,1,0,0,0,0,0,1,0
2,20058,0,1,1,1,1,0,0,0,0,0,1,0
2,20059,0,1,2,2,4,0,0,0,0,0,1,0
2,20060,0,0,2,2,1,8,0,0,0,0,1,1
4,40001,0,1,1,1,1,0,0,0,0,0,1,0
4,40002,2,4,3,5,1,0,0,19,15,14,1,0
4,40003,0,1,1,1,3,0,0,0,0,0,1,0
4,40004,0,0,3,3,1,0,0,0,0,0,1,1
4,40005,0,0,2,2,4,6,0,0,0,0,1,0
4,40006,0,0,2,2,1,2,0,0,0,0,1,0
4,40007,0,0,1,1,1,0,0,0,0,0,1,0
4,40008,0,1,3,3,2,0,0,0,0,0,1,0
4,40009,0,0,3,3,1,0,0,14,0,0,1,1
4,40010,0,0,2,2,4,0,0,0,0,0,2,0
4,40011,0,0,2,2,4,0,0,0,0,0,1,1
4,40012,0,0,1,1,1,0,0,0,0,0,1,1
4,40013,0,0,5,5,4,6,0,0,0,0,2,0
4,40014,0,0,1,1,99,0,0,0,0,0,1,0
4,40015,0,0,6,6,1,7,0,0,0,0,1,0
4,40016,0,1,6,6,1,0,0,0,0,0,1,0
4,40017,0,0,4,4,4,6,0,0,0,0,1,0
4,40018,0,1,3,3,4,0,0,0,0,0,1,0
4,40019,0,0,3,3,1,6,0,0,0,0,1,0
4,40022,0,0,1,1,4,0,0,0,0,0,1,1
4,40023,0,0,2,2,1,6,0,0,0,0,1,0
4,40024,0,0,4,4,1,1,0,0,0,0,1,1
4,40025,0,1,1,1,4,0,0,0,0,0,1,1
4,40026,0,0,4,4,1,8,0,0,0,0,1,1
4,40027,0,0,2,2,1,2,0,0,0,0,1,1
4,40028,0,0,3,3,2,6,0,0,0,0,1,1
4,40029,0,0,2,2,1,2,0,0,0,0,2,0
4,40030,0,0,8,8,1,2,0,0,0,0,3,0
4,40031,0,0,2,2,1,0,0,0,0,0,2,0
4,40032,0,1,4,4,4,0,0,0,0,0,1,0
4,40033,0,0,4,4,1,2,0,0,0,0,1,0
4,40034,0,0,3,3,1,0,0,0,0,0,1,0
4,40036,0,0,8,8,1,1,0,28,0,0,1,0
4,40037,0,0,1,1,98,0,0,0,0,0,1,1
4,40038,0,0,3,3,1,1,0,0,0,0,1,0
4,40039,0,0,2,2,4,6,0,0,0,0,1,2
4,40040,0,0,2,2,1,0,0,0,0,0,1,1
4,40041,0,0,2,2,4,0,0,0,0,0,1,1
4,40042,0,0,2,2,1,1,0,0,0,0,1,1
4,40043,0,0,3,3,4,99,0,0,0,0,1,0
4,40044,0,0,1,1,1,0,0,0,0,0,1,0
4,40045,0,0,5,5,1,1,0,0,0,0,1,0
4,40046,0,0,5,5,1,1,0,0,0,0,1,1
4,40047,0,0,4,4,2,6,0,0,0,0,1,0
4,40048,0,0,1,1,2,0,0,0,0,0,1,1
4,40049,0,0,6,6,2,2,0,0,0,0,1,0
4,40050,0,1,1,1,1,0,0,0,0,0,1,0
4,40051,0,0,1,1,98,0,0,0,0,0,1,1
4,40052,0,0,6,6,4,0,0,14,0,0,1,1
4,40053,0,0,2,2,4,6,0,0,0,0,1,0
4,40054,0,1,2,2,4,0,0,0,0,0,1,0
4,40055,0,0,2,2,4,6,0,0,0,0,1,1
4,40056,0,1,1,1,98,0,0,0,0,0,1,0
4,40057,0,0,3,3,98,6,0,0,0,0,1,0
4,40058,0,0,4,4,4,1,0,0,0,0,1,0
4,40059,0,1,1,1,4,0,0,0,0,0,1,0
4,40060,0,0,1,1,98,0,0,0,0,0,1,1
4,40061,0,1,1,1,4,0,0,0,0,0,1,1
4,40062,0,1,1,1,4,0,0,0,0,0,1,0
4,40063,0,1,1,1,98,0,0,0,0,0,1,0
4,40064,0,0,4,4,2,1,0,0,0,0,1,0
4,40065,0,1,1,1,2,0,0,0,0,0,1,0
4,40066,0,0,6,6,1,0,0,0,0,0,1,0
4,40067,1,0,3,3,4,6,0,0,0,0,1,0
4,40068,0,0,2,2,1,0,0,0,0,0,1,0
4,40069,0,0,4,4,62,2,0,0,0,0,4,1
4,40070,0,0,3,3,1,6,0,0,0,0,1,0
4,40071,0,0,2,2,1,0,0,0,0,0,1,0
4,40072,0,0,2,2,4,1,0,0,0,0,1,0
4,40073,0,0,6,6,4,0,0,0,0,0,1,1
4,40074,0,1,1,1,4,0,0,0,0,0,1,0
4,40075,0,0,3,3,1,1,0,0,0,0,1,0
4,40076,0,0,2,2,1,0,0,0,0,0,1,0
4,40077,0,1,1,1,98,0,0,0,0,0,1,0
4,40078,0,0,4,4,1,8,0,0,0,0,1,0
4,40079,0,0,1,1,98,0,0,0,0,0,1,0
4,40080,0,1,1,1,1,0,0,0,0,0,1,0
4,40081,0,0,1,1,1,0,0,0,0,0,1,0
4,40082,0,1,1,1,4,0,0,23,0,0,1,0
4,40083,0,0,3,3,4,6,0,0,0,0,1,0
4,40084,0,2,1,1,1,0,0,0,0,0,1,0
4,40085,0,0,1,1,1,0,0,0,0,0,1,0
4,40086,0,0,3,3,3,6,0,0,0,0,1,0
4,40087,0,0,1,1,1,0,0,0,0,0,1,0
4,40088,0,0,4,4,1,0,0,0,0,0,3,0
4,40089,0,0,1,1,1,0,0,0,0,0,1,0
4,40090,0,0,3,3,4,1,0,0,0,0,1,1
4,40091,0,0,4,4,4,0,0,0,0,0,1,1
4,40092,0,0,3,3,1,6,0,28,0,0,1,0
4,40093,0,0,3,3,1,9,0,0,0,0,1,0
4,40094,0,1,1,1,1,0,0,0,0,0,1,0
4,40095,0,0,1,1,1,0,0,0,0,0,1,0
4,40096,0,0,2,2,4,2,0,0,0,0,1,0
4,40097,0,1,1,1,1,0,0,0,0,0,1,0
4,40098,0,0,1,1,50,0,0,0,0,0,1,1
4,40099,0,0,1,1,98,0,0,0,0,0,1,0
4,40100,0,1,1,1,3,0,0,0,0,0,1,0
4,40102,0,1,1,1,62,0,0,0,0,0,1,0
4,40103,0,1,1,1,4,0,0,0,0,0,1,0
4,40104,0,1,1,1,2,0,0,0,0,0,1,0
4,40105,0,0,8,8,4,7,0,0,0,0,2,0
4,40106,0,1,1,1,4,0,0,0,0,0,1,0
4,40108,0,1,2,2,98,0,0,0,0,0,1,0
4,40109,0,0,4,4,4,2,0,0,0,0,1,1
4,40110,0,0,4,4,2,0,0,0,0,0,1,1
4,40111,0,0,2,2,4,6,0,0,0,0,1,0
4,40112,0,1,1,1,4,0,0,0,0,0,1,0
4,40113,0,0,2,2,2,6,0,0,0,0,1,0
4,40114,0,0,1,1,98,0,0,0,0,0,1,1
4,40115,0,0,1,1,3,0,0,0,0,0,1,0
4,40116,0,0,2,2,2,99,0,0,0,0,1,0
4,40117,0,0,1,1,4,0,0,0,0,0,1,1
4,40118,0,0,4,4,1,6,0,20,0,0,1,1
4,40119,0,0,1,1,2,0,0,0,0,0,1,1
